ID,BOOK,MODEL_YEAR,PLANT_CODE,PACKAGE,COLOR,MODEL,UPC,FNA,COMPONENT_VARIANT_NUMBER,COUNTER,BOM_PATH,COMPONENT_MATERIAL_NUMBER,VALID_FROM_DATE,VALID_TO_DATE,PACKAGE_DESC,COLOR_DESC,MODEL_DESC,COMPONENT_MATERIAL_DESC_C,COMPONENT_MATERIAL_DESC_E,HAND,USAGE_QTY,UNIT_OF_MEASURE,USAGE_STATUS,AR_EM_MATERIAL_FLAG,WORKSHOP,SUPPLY_AREA,DUNS_NUMBER,VENDOR_NAME,EWO_NUMBER,MODEL_CODE,MODEL_OPTION,OPTIONAL_PART_GROUP,OPTIONAL_PART_RELATED,FAMILY_ADDRESS,BROADCAST_CODE,DORMANT_STATUS,DELETION_FLAG,LOADED_DATE,LAST_UPDATED_DATE,COMPONENT_VARIANT_NAME,HEADER_PART_NUMBER,STRUCTURE_NODE_DESC_E,STRUCTURE_NODE_DESC_C,ALTERNATIVE_EWO_NUMBER,ORDER_SAMPLE,OS_FLAG,SPECIAL_PROCUREMENT_TYPE,MATERIAL_STATUS,ENGINEER_CODE,REPLACEMENT,VPPS
169,EH,2018,DY10,44JG,G8P,1HD69,1C1J,1900A,40F2E913A9E51EE6B2E265B047805B9D_SQR210,00000001,@262339512017010126233951@1202017040526264108,26264108,20170405,99991231,44JG,PRIMARY COLOR Blue Me Awa G8P,CHEVROLET SGM318/328 HIGH SD69,前地板,PANEL-F/FLR,,1,EA,A,,,,,,,AAJZ,1 HBHCHD 69\&TH0-VE0.,,,,,,,43004.21772,43004.21772,V002/0020,26233951,PANEL-F/FLR,前地板,,OS1,1,30,,,,512.01(Body Structure)
170,EH,2018,DY10,44JG,GJX,1HD69,1C1J,2200A,40F2E913A9E51EE6B2E2659AD5C79B9D_SQR210,00000001,@262339462017010126233946@1102017032126671062,26671062,20170321,99991231,44JG,"PRIMARY COLOR EXTERIOR, BLUGJX",CHEVROLET SGM318/328 HIGH SD69,后地板前衬板,PANEL-R/FLR FRT,,1,EA,A,,,,,,,AFBJ,1 HBHCHD 69\&TH0-VE0/XFP.,,,,,,,43004.21772,43004.21772,V001/0010,26233946,PANEL-R/FLR FRT,后地板前衬板,,OS1,1,30,,,,513.01(Body Structure)
171,EH,2018,DY10,44JG,GJX,1HD69,1C1J,2200A,40F2E913A9E51EE6B2E2659AD5C79B9D_SQR210,00000001,@262339462017010126233946@1202017032190872950,90872950,20170321,99991231,44JG,"PRIMARY COLOR EXTERIOR, BLUGJX",CHEVROLET SGM318/328 HIGH SD69,后地板后板,PANEL-R/FLR RR,,1,EA,A,,,,,,,AFBJ,1 HBHCHD 69\&TH0-VE0/XFP.,,,,,,,43004.21772,43004.21772,V001/0020,26233946,PANEL-R/FLR RR,后地板后板,,OS1,1,30,,,,513.01(Body Structure)
172,EH,2018,DY10,44JJ,G8P,1HD69,14A2,0025A,40F2E913A9E51ED788BCDE5D4B521938_SQR210,00000001,@262445462017050126244546@120201705089066313,9066313,20170508,99991231,44JJ,PRIMARY COLOR Blue Me Awa G8P,CHEVROLET SGM318/328 HIGH SD69,后保险杠防护罩板,GUARD-RR BPR,,1,EA,A,,,,0527695292_SQR210,烟台神通汽车部件有限公司,,AF8D,1 HBHCHD 69\&G8P&TH0-UD7.,,,,,,,43004.21772,43004.21772,V017/0020,26244546,GUARD-RR BPR,后保险杠防护罩板,,OS1,1,30,,,,621.98(Exterior)
173,EH,2018,DY10,44JJ,G8P,1HD69,3,X0010,40F2E913A9E51EE6BED3C96FB9CF1D5C_SQR210,00000001,@262399922017050126239992@1120201704019064163,9064163,20170501,99991231,44JJ,PRIMARY COLOR Blue Me Awa G8P,CHEVROLET SGM318/328 HIGH SD69,前制动器挡板,SHIELD-FRT BRK,,1,EA,A,,,,0545322794_SQR210,靖江市新程汽车零部件有限公司,EH8YJYSGW__SQR210,AC3H,1 HBHCHD 69\&M18&CZ2.,,,,,,,43004.21772,43004.21772,V023/0120,26239992,SHIELD-FRT BRK,前制动器挡板,,OS1,1,30,,,,221(Chassis)
174,EH,2018,DY10,44JJ,G8P,1HD69,3,X0010,40F2E913A9E51EE6BED3C96FB9CF1D5C_SQR210,00000001,@262399922017050126239992@11702017040126697540,26697540,20170501,99991231,44JJ,PRIMARY COLOR Blue Me Awa G8P,CHEVROLET SGM318/328 HIGH SD69,前轮转速传感器总成,SENSOR ASM-FRT WHL SPD,,1,EA,A,,,,0544961969_SQR210,大陆汽车电子(连云港)有限公司,EH8YJYSGW__SQR210,AC3H,1 HBHCHD 69\&M18&CZ2.,,,,,,,43004.21772,43004.21772,V023/0170,26239992,SENSOR ASM-FRT WHL SPD,前轮转速传感器总成,,OS1,1,30,,,,221(Chassis)
175,EH,2018,DY10,44JJ,G8P,1HD69,3,X0010,40F2E913A9E51EE6BED3C96FB9CF1D5C_SQR210,00000001,@262399922017050126239992@1202017040111516382,11516382,20170501,99991231,44JJ,PRIMARY COLOR Blue Me Awa G8P,CHEVROLET SGM318/328 HIGH SD69,前悬架支柱螺母,NUT,,2,EA,A,,,,0160156212_SQR210,SAIC USA INC.,EH8YJYSGW__SQR210,AC3H,1 HBHCHD 69\&M18&CZ2.,,,,,,,43004.21772,43004.21772,V023/0020,26239992,NUT,前悬架支柱螺母,,OS1,1,30,,,,221(Chassis)
176,EH,2018,DY10,44JJ,G8P,1HD69,4,X0004,40F2E913A9E51EE6BED3CFEE706EDD5C_SQR210,00000001,@262400062017050126240006@110201704019065248,9065248,20170501,20170501,44JJ,PRIMARY COLOR Blue Me Awa G8P,CHEVROLET SGM318/328 HIGH SD69,后桥总成,AXLE ASM-RR,,1,EA,I,,,,0654272491_SQR210,上海汇众汽车制造有限公司,EH8YJYSGW__SQR210,AC51,1 HBHCHD 69\&CZ2&JM4/J97.,,,,,,,43004.21772,43004.21772,V005/0010,26240006,AXLE ASM-RR,后桥总成,,OS1,1,30,,,,942(Induction/Exh/Fuel/Controls/Driveline)
177,EH,2018,DY10,44JJ,G8P,1HD69,4,X0004,40F2E913A9E51EE6BED3CFEE706EDD5C_SQR210,00000001,@262400062017050126240006@1102017050126246159,26246159,20170501,99991231,44JJ,PRIMARY COLOR Blue Me Awa G8P,CHEVROLET SGM318/328 HIGH SD69,扭杆梁后桥总成,AXLE ASM-RR COMP CRK,,1,EA,A,,,,0654272491_SQR210,上海汇众汽车制造有限公司,EH8YJYSGW__SQR210,AC51,1 HBHCHD 69\&CZ2&JM4/J97.,,,,,,,43004.21772,43004.21772,V005/0010,26240006,AXLE ASM-RR COMP CRK,扭杆梁后桥总成,,OS1,1,30,,,,942(Induction/Exh/Fuel/Controls/Driveline)
178,EH,2018,DY10,443N,GIY,1HD69,1A2B,X0042,40F2E913A9E51ED6B3D30FDF7FDCDEF5_SQR210,00000001,@262368202017010126236820@13202017040111588711,11588711,20170401,99991231,443N,"PRIMARY COLOR EXTERIOR, GALGIY",CHEVROLET SGM318/328 HIGH SD69,螺栓－重载 盖帽式 六角法兰头,BOLT - HVY HX ACORN FLG HD,,1,EA,A,,,,0421298612_SQR210,宁波长华长盛汽车零部件有限公司,,AF04,1 HD 69\&MA3&MAO&4A7-KL9.,,,,,,,43004.21772,43004.21772,V127/0320,26236820,BOLT - HVY HX ACORN FLG HD,螺栓－重载 盖帽式 六角法兰头,,OS1,1,30,,,,411(Interior)
179,EH,2018,DY10,443N,GIY,1HD69,1A2B,X0042,40F2E913A9E51ED6B3D30FDF7FDCDEF5_SQR210,00000001,@262368202017010126236820@13502017040126214672,26214672,20170401,99991231,443N,"PRIMARY COLOR EXTERIOR, GALGIY",CHEVROLET SGM318/328 HIGH SD69,MODULE ASM-HTR & A/C EVPR & BLO,MODULE ASM-HTR & A/C EVPR & BLO,,1,EA,A,,,,0654569110_SQR210,上海爱斯达克汽车空调系统有限公司,,AF04,1 HD 69\&MA3&MAO&4A7-KL9.,,,,,,,43004.21772,43004.21772,V127/0350,26236820,MODULE ASM-HTR & A/C EVPR & BLO,MODULE ASM-HTR & A/C EVPR & BLO,,OS1,1,30,,,,411(Interior)
180,EH,2018,DY10,443N,GIY,1HD69,1A2B,X0042,40F2E913A9E51ED6B3D30FDF7FDCDEF5_SQR210,00000001,@262368202017010126236820@15402017040111609752,11609752,20170401,99991231,443N,"PRIMARY COLOR EXTERIOR, GALGIY",CHEVROLET SGM318/328 HIGH SD69,中间转向轴螺栓/螺钉,BOLT - HX FLG HD,,1,EA,A,,,,0544421499_SQR210,上海日泰汽车零部件销售有限公司,,AF04,1 HD 69\&MA3&MAO&4A7-KL9.,,,,,,,43004.21772,43004.21772,V127/0540,26236820,BOLT - HX FLG HD,中间转向轴螺栓/螺钉,,OS1,1,30,,,,411(Interior)
181,EH,2018,DY10,443N,G8B,1HD69,13A,0065A,40F2E913A9E51EE6B2E25F6881229B9D_SQR210,00000001,@262126192017010126212619@170201604069030396,9030396,20170101,99991231,443N,"PRIMARY COLOR EXTERIOR, A G8B",CHEVROLET SGM318/328 HIGH SD69,强制通风导水板螺栓/螺钉,BOLT HEXAGON WITH ADHESIVE M6X1X16,,2,EA,A,,,,0421298612_SQR210,宁波长华长盛汽车零部件有限公司,EH8YJTSJF__SQR210,ACKK,"1 HBHCHD 46\&TH0&V07.,1 HBHCHDHEHFHG 69\&C34/C60/C68&TH0&V07.",,,,,,,43004.21772,43004.21772,V003/0070,26212619,BOLT HEXAGON WITH ADHESIVE M6X1X16,强制通风导水板螺栓/螺钉,,OS1,1,30,,,,
182,EH,2018,DY10,443N,G8B,1HD69,13A,0065A,40F2E913A9E51EE6B2E25F6881229B9D_SQR210,00000001,@262126192017010126212619@180201604069030396,9030396,20170101,99991231,443N,"PRIMARY COLOR EXTERIOR, A G8B",CHEVROLET SGM318/328 HIGH SD69,强制通风导水板螺栓/螺钉,BOLT HEXAGON WITH ADHESIVE M6X1X16,,2,EA,A,,,,0421298612_SQR210,宁波长华长盛汽车零部件有限公司,EH8YJTSJF__SQR210,ACKK,"1 HBHCHD 46\&TH0&V07.,1 HBHCHDHEHFHG 69\&C34/C60/C68&TH0&V07.",,,,,,,43004.21772,43004.21772,V003/0080,26212619,BOLT HEXAGON WITH ADHESIVE M6X1X16,强制通风导水板螺栓/螺钉,,OS1,1,30,,,,
183,EH,2018,DY10,4JJH,GIZ,1HC69,1A2H,2274A,40F2E913A9E51EE6B2E283DF15FB5B9D_SQR210,00000001,@908727272017010190872727@1202014012490871448,90871448,20170101,99991231,4JJH,"PRIMARY COLOR EXTERIOR, SYRGIZ",CHEVROLET SGM318/328 MID SEC69,风窗玻璃洗涤器喷嘴总成,NOZZLE ASM-WSWA,,1,EA,A,,,,0544955268_SQR210,宁波奥云德电器有限公司,EH8YJTSJF__SQR210,AASW,1 HBHCHDHEHFHG 69\&TH0.,,,,,,,43004.21772,43004.21772,V002/0020,90872727,NOZZLE ASM-WSWA,风窗玻璃洗涤器喷嘴总成,,OS1,1,30,,,,671.01(Exterior)
184,EH,2018,DY10,443N,G8B,1HD69,3,X0010,40F2E913A9E51EE6BED3C76408571D5C_SQR210,00000001,@262399882017050126239988@11102017040111570339,11570339,20170501,99991231,443N,"PRIMARY COLOR EXTERIOR, A G8B",CHEVROLET SGM318/328 HIGH SD69,平头螺钉 90 埋头螺钉 内部 6,SCREW-FLAT HEAD 90 COUNTERSUNK INTERNAL,,1,EA,A,,,,0148722237_SQR210,舟山市７４１２工厂,EH8YJYSGW__SQR210,ACMJ,1 HBHCHD 69\&MA3/MA4/M72&CZ2&JM4/J97.,,,,,,,43004.21772,43004.21772,V019/0110,26239988,SCREW-FLAT HEAD 90 COUNTERSUNK INTERNAL,平头螺钉 90 埋头螺钉 内部 6,,OS1,1,30,,,,221(Chassis)
185,EH,2018,DY10,443N,G8B,1HD69,3,X0010,40F2E913A9E51EE6BED3C76408571D5C_SQR210,00000001,@262399882017050126239988@11402017040126686723,26686723,20170501,99991231,443N,"PRIMARY COLOR EXTERIOR, A G8B",CHEVROLET SGM318/328 HIGH SD69,前制动器软管总成,HOSE ASM-FRT BRK,,1,EA,A,,,,0654565761_SQR210,上海联谊汽车拖拉机工贸有限公司,EH8YJYSGW__SQR210,ACMJ,1 HBHCHD 69\&MA3/MA4/M72&CZ2&JM4/J97.,,,,,,,43004.21772,43004.21772,V019/0140,26239988,HOSE ASM-FRT BRK,前制动器软管总成,,OS1,1,30,,,,221(Chassis)
186,EH,2018,DY10,443N,G8B,1HD69,3,X0010,40F2E913A9E51EE6BED3C76408571D5C_SQR210,00000001,@262399882017050126239988@1402017040190870683,90870683,20170501,99991231,443N,"PRIMARY COLOR EXTERIOR, A G8B",CHEVROLET SGM318/328 HIGH SD69,前轮轴承卡环,RING-FRT WHL BRG RET,,1,EA,A,,,,0544912124_SQR210,南京宏佳机械制造有限公司,EH8YJYSGW__SQR210,ACMJ,1 HBHCHD 69\&MA3/MA4/M72&CZ2&JM4/J97.,,,,,,,43004.21772,43004.21772,V019/0040,26239988,RING-FRT WHL BRG RET,前轮轴承卡环,,OS1,1,30,,,,221(Chassis)
187,EH,2018,DY10,443N,G8B,1HD69,3,X0010,40F2E913A9E51EE6BED3C76408571D5C_SQR210,00000001,@262399882017050126239988@170201704019064165,9064165,20170501,99991231,443N,"PRIMARY COLOR EXTERIOR, A G8B",CHEVROLET SGM318/328 HIGH SD69,CALIPER ASM-FRT BRK,CALIPER ASM-FRT BRK,,1,EA,A,,,,0421265706_SQR210,上海大陆汽车制动系统销售有限公司,EH8YJYSGW__SQR210,ACMJ,1 HBHCHD 69\&MA3/MA4/M72&CZ2&JM4/J97.,,,,,,,43004.21772,43004.21772,V019/0070,26239988,CALIPER ASM-FRT BRK,CALIPER ASM-FRT BRK,,OS1,1,30,,,,221(Chassis)
188,EH,2018,DY10,443N,G8B,1HD69,4,X0004,40F2E913A9E51EE6BED3CFEE706EDD5C_SQR210,00000001,@262400062017050126240006@1100201704019066284,9066284,20170501,99991231,443N,"PRIMARY COLOR EXTERIOR, A G8B",CHEVROLET SGM318/328 HIGH SD69,DAMPENER PKG-RR SUSP STRUT<SEE GUIDE/CON,DAMPENER PKG-RR SUSP STRUT<SEE GUIDE/CON,,2,EA,A,,,,0654272491_SQR210,上海汇众汽车制造有限公司,EH8YJYSGW__SQR210,AC51,1 HBHCHD 69\&CZ2&JM4/J97.,,,,,,,43004.21772,43004.21772,V005/0100,26240006,DAMPENER PKG-RR SUSP STRUT<SEE GUIDE/CON,DAMPENER PKG-RR SUSP STRUT<SEE GUIDE/CON,,OS1,1,30,,,,942(Induction/Exh/Fuel/Controls/Driveline)
189,EH,2018,DY10,443N,G8B,1HD69,4,X0004,40F2E913A9E51EE6BED3CFEE706EDD5C_SQR210,00000001,@262400062017050126240006@1102017050126246159,26246159,20170501,99991231,443N,"PRIMARY COLOR EXTERIOR, A G8B",CHEVROLET SGM318/328 HIGH SD69,扭杆梁后桥总成,AXLE ASM-RR COMP CRK,,1,EA,A,,,,0654272491_SQR210,上海汇众汽车制造有限公司,EH8YJYSGW__SQR210,AC51,1 HBHCHD 69\&CZ2&JM4/J97.,,,,,,,43004.21772,43004.21772,V005/0010,26240006,AXLE ASM-RR COMP CRK,扭杆梁后桥总成,,OS1,1,30,,,,942(Induction/Exh/Fuel/Controls/Driveline)
190,EH,2018,DY10,443N,G8B,1HD69,4,X0004,40F2E913A9E51EE6BED3CFEE706EDD5C_SQR210,00000001,@262400062017050126240006@11102017040111589279,11589279,20170501,99991231,443N,"PRIMARY COLOR EXTERIOR, A G8B",CHEVROLET SGM318/328 HIGH SD69,重型六角法兰头螺栓 减径柄,BOLT-HVY HX FLG HD REDUCED BODY,,2,EA,A,,,,0160156212_SQR210,SAIC USA INC.,EH8YJYSGW__SQR210,AC51,1 HBHCHD 69\&CZ2&JM4/J97.,,,,,,,43004.21772,43004.21772,V005/0110,26240006,BOLT-HVY HX FLG HD REDUCED BODY,重型六角法兰头螺栓 减径柄,,OS1,1,30,,,,942(Induction/Exh/Fuel/Controls/Driveline)
191,EH,2018,DY10,443O,GAZ,1HD69,3,X0010,40F2E913A9E51EE6B2E27E04150E1B9D_SQR210,00000001,@267003912017010126700391@110201603219066127,9066127,20170101,20170430,443O,"PRIMARY COLOR EXTERIOR, SUMGAZ",CHEVROLET SGM318/328 HIGH SD69,转向节,KNUCKLE-STRG,,1,EA,I,,,,0420101818_SQR210,富士和机械工业（昆山）有限公司,EH8YJTSJF__SQR210,ACMJ,1 HBHCHD 69\&MA3/MA4/M72&CZ2&JM4/J97.,,,,,,,43004.21772,43004.21772,V003/0010,26700391,KNUCKLE-STRG,转向节,,OS1,1,30,,,,221(Chassis)
192,EH,2018,DY10,443O,GAZ,1HD69,3,X0010,40F2E913A9E51EE6B2E27E04150E1B9D_SQR210,00000001,@267003912017010126700391@1180201603219030397,9030397,20170101,20170430,443O,"PRIMARY COLOR EXTERIOR, SUMGAZ",CHEVROLET SGM318/328 HIGH SD69,螺栓 六角 带粘合剂 M6X1X20,BOLT HEXAGON WITH ADHESIVE M6X1X20,,1,EA,I,,,,0421298612_SQR210,宁波长华长盛汽车零部件有限公司,EH8YJTSJF__SQR210,ACMJ,1 HBHCHD 69\&MA3/MA4/M72&CZ2&JM4/J97.,,,,,,,43004.21772,43004.21772,V003/0180,26700391,BOLT HEXAGON WITH ADHESIVE M6X1X20,螺栓 六角 带粘合剂 M6X1X20,,OS1,1,30,,,,221(Chassis)
193,EH,2018,DY10,443O,GAZ,1HD69,3,X0010,40F2E913A9E51EE6B2E27E0A8739DB9D_SQR210,00000001,@267003922017010126700392@11602016032121012386,21012386,20170101,20170430,443O,"PRIMARY COLOR EXTERIOR, SUMGAZ",CHEVROLET SGM318/328 HIGH SD69,前制动软管垫圈,WASHER-FLAT,,2,EA,I,,,,0160156212_SQR210,SAIC USA INC.,EH8YJTSJF__SQR210,ACMJ,1 HBHCHD 69\&MA3/MA4/M72&CZ2&JM4/J97.,,,,,,,43004.21772,43004.21772,V004/0160,26700392,WASHER-FLAT,前制动软管垫圈,,OS1,1,30,,,,221(Chassis)
194,EH,2018,DY10,443O,GAZ,1HD69,3,X0010,40F2E913A9E51EE6B2E27E0A8739DB9D_SQR210,00000001,@267003922017010126700392@1202016032111516382,11516382,20170101,20170430,443O,"PRIMARY COLOR EXTERIOR, SUMGAZ",CHEVROLET SGM318/328 HIGH SD69,前悬架支柱螺母,NUT,,2,EA,I,,,,0160156212_SQR210,SAIC USA INC.,EH8YJTSJF__SQR210,ACMJ,1 HBHCHD 69\&MA3/MA4/M72&CZ2&JM4/J97.,,,,,,,43004.21772,43004.21772,V004/0020,26700392,NUT,前悬架支柱螺母,,OS1,1,30,,,,221(Chassis)
195,EH,2018,DY10,443O,GAZ,1HD69,3,X0010,40F2E913A9E51EE6B2E27E0A8739DB9D_SQR210,00000001,@267003922017010126700392@1902016032190872525,90872525,20170101,20170430,443O,"PRIMARY COLOR EXTERIOR, SUMGAZ",CHEVROLET SGM318/328 HIGH SD69,前轮轮毂总成,HUB ASM-FRT WHL,,1,EA,I,,,,0654122159_SQR210,上海拖拉机内燃机有限公司,EH8YJTSJF__SQR210,ACMJ,1 HBHCHD 69\&MA3/MA4/M72&CZ2&JM4/J97.,,,,,,,43004.21772,43004.21772,V004/0090,26700392,HUB ASM-FRT WHL,前轮轮毂总成,,OS1,1,30,,,,221(Chassis)
196,EH,2018,DY10,443O,GET,1HD69,10B,X0028,40F2E913A9E51EE6B2E2822964EB5B9D_SQR210,00000001,@908707152017010190870715@1302014012420888188,20888188,20170101,99991231,443O,"PRIMARY COLOR EXTERIOR, PEPGET",CHEVROLET SGM318/328 HIGH SD69,备轮警示标签,LABEL-SPA WHL WRNG,,1,EA,A,,,,0654661693_SQR210,昆山大伟印刷科技有限公司,EH8YJTSJF__SQR210,AAZC,1 HBHCHD 69\&RM9&ZAP.,,,,,,,43004.21772,43004.21772,V002/0030,90870715,LABEL-SPA WHL WRNG,备轮警示标签,,OS1,1,30,,,,
197,EH,2018,DY10,4JJH,G8B,1HC69,1C5J,0050A,40F2E913A9E51EE6B2E26582C6C05B9D_SQR210,00000001,@262339262017010126233926@1202017022396242413,96242413,20170223,99981231,4JJH,"PRIMARY COLOR EXTERIOR, A G8B",CHEVROLET SGM318/328 MID SEC69,前侧门隔音垫,DEADENER-FRT S/D,,1,EA,A,,,,0545316051_SQR210,汉高(江苏)汽车零部件有限公司,,ACQ1,1 HBHCHD 69\&CZ2&TH0.,,,,,,,43004.21772,43004.21772,V004/0020,26233926,DEADENER-FRT S/D,前侧门隔音垫,,OS1,1,30,,,,C11.01.01(Body Closure)
198,EH,2018,DY10,4JJE,GIR,1HC69,1C5J,0050A,40F2E913A9E51EE6B2E2657CC6265B9D_SQR210,00000001,@262339252017010126233925@1202017022396242413,96242413,20170223,99981231,4JJE,PRIMARY COLOR SATIN STEEL GIR,CHEVROLET SGM318/328 MID SEC69,前侧门隔音垫,DEADENER-FRT S/D,,1,EA,A,,,,0545316051_SQR210,汉高(江苏)汽车零部件有限公司,,ACQ1,1 HBHCHD 69\&CZ2&TH0.,,,,,,,43004.21772,43004.21772,V003/0020,26233925,DEADENER-FRT S/D,前侧门隔音垫,,OS1,1,30,,,,C11.01.01(Body Closure)
199,EH,2018,DY10,4JJE,GIR,1HC69,1C5J,0050A,40F2E913A9E51EE6B2E2657CC6265B9D_SQR210,00000001,@262339252017010126233925@1302017022396869113,96869113,20170223,99981231,4JJE,PRIMARY COLOR SATIN STEEL GIR,CHEVROLET SGM318/328 MID SEC69,后门外板强化板,STIFFENER-RR S/D OTR PNL,,1,EA,A,,,,0545316051_SQR210,汉高(江苏)汽车零部件有限公司,,ACQ1,1 HBHCHD 69\&CZ2&TH0.,,,,,,,43004.21772,43004.21772,V003/0030,26233925,STIFFENER-RR S/D OTR PNL,后门外板强化板,,OS1,1,30,,,,C11.01.01(Body Closure)
200,EH,2018,DY10,4JHH,GIZ,1HC69,1A2B,X0042,40F2E913A9E51EE6B2E262B25B15DB9D_SQR210,00000001,@262186242017010126218624@1102016051690872248,90872248,20170101,20170101,4JHH,"PRIMARY COLOR EXTERIOR, SYRGIZ",CHEVROLET SGM318/328 MID SEC69,前照灯对光执行器开关总成,SWITCH ASM-HDLP LVLG ACTR<SEE GUIDE/CONT,,1,EA,I,,,,0530620350_SQR210,温州长江汽车电子有限公司,EH8YJTSJF__SQR210,AFCD,1 HC 69\&M72&AVV&KL9&4BT-CF5.,,,,,,,43004.21772,43004.21772,V067/0010,26218624,SWITCH ASM-HDLP LVLG ACTR<SEE GUIDE/CONT,前照灯对光执行器开关总成,,OS1,1,30,,,,411(Interior)
201,EH,2018,DY10,4JHH,GIZ,1HC69,1A2B,X0042,40F2E913A9E51EE6B2E262B25B15DB9D_SQR210,00000001,@262186242017010126218624@12502016051611589015,11589015,20170101,20170101,4JHH,"PRIMARY COLOR EXTERIOR, SYRGIZ",CHEVROLET SGM318/328 MID SEC69,仪表组件螺栓,BOLT ASM-HX WA HD TAPPING W/FL WA,,2,EA,I,,,,0544893852_SQR210,盈锋紧固系统（无锡）有限公司,EH8YJTSJF__SQR210,AFCD,1 HC 69\&M72&AVV&KL9&4BT-CF5.,,,,,,,43004.21772,43004.21772,V067/0250,26218624,BOLT ASM-HX WA HD TAPPING W/FL WA,仪表组件螺栓,,OS1,1,30,,,,411(Interior)
202,EH,2018,DY10,4JHH,GIZ,1HC69,1A2B,X0042,40F2E913A9E51EE6B2E262B25B15DB9D_SQR210,00000001,@262186242017010126218624@13802016051611609461,11609461,20170101,20170101,4JHH,"PRIMARY COLOR EXTERIOR, SYRGIZ",CHEVROLET SGM318/328 MID SEC69,收音机螺栓,SCREW ASM,,4,EA,I,,,,0160156212_SQR210,SAIC USA INC.,EH8YJTSJF__SQR210,AFCD,1 HC 69\&M72&AVV&KL9&4BT-CF5.,,,,,,,43004.21772,43004.21772,V067/0380,26218624,SCREW ASM,收音机螺栓,,OS1,1,30,,,,411(Interior)
203,EH,2018,DY10,4JHH,GIZ,1HC69,1A2B,X0042,40F2E913A9E51EE6B2E262B25B15DB9D_SQR210,00000001,@262186242017010126218624@1390201605169066380,9066380,20170101,20170101,4JHH,"PRIMARY COLOR EXTERIOR, SYRGIZ",CHEVROLET SGM318/328 MID SEC69,风窗玻璃除霜器出口管道总成,DUCT ASM-W/S DEFR OTLT,,1,EA,I,,,,0544453452_SQR210,宁波加凯汽车部件有限公司,EH8YJTSJF__SQR210,AFCD,1 HC 69\&M72&AVV&KL9&4BT-CF5.,,,,,,,43004.21772,43004.21772,V067/0390,26218624,DUCT ASM-W/S DEFR OTLT,风窗玻璃除霜器出口管道总成,,OS1,1,30,,,,411(Interior)
204,EH,2018,DY10,44JM,GJX,1HD69,1A2B,X0042,40F2E913A9E51ED6B3D311EBF8DE1EF5_SQR210,00000001,@262368452017010126236845@11802017040111609509,11609509,20170401,99991231,44JM,"PRIMARY COLOR EXTERIOR, BLUGJX",CHEVROLET SGM318/328 HIGH SD69,前牌照托架螺栓/螺钉,SCREW - METRIC ROUND LARGE CROWNED WA HD,,4,EA,A,,,,0160156212_SQR210,SAIC USA INC.,,AF2H,1 HD 69\&M89&KL9&MAO&4BT-XFE.,,,,,,,43004.21772,43004.21772,V152/0180,26236845,SCREW - METRIC ROUND LARGE CROWNED WA HD,前牌照托架螺栓/螺钉,,OS1,1,30,,,,411(Interior)
205,EH,2018,DY10,44JM,GJX,1HD69,1A2B,X0042,40F2E913A9E51ED6B3D311EBF8DE1EF5_SQR210,00000001,@262368452017010126236845@12802017040126267231,26267231,20170401,99991231,44JM,"PRIMARY COLOR EXTERIOR, BLUGJX",CHEVROLET SGM318/328 HIGH SD69,仪表板上饰条总成 *,MOLDING ASM-I/P UPR<SEE GUIDE/CONTACT BF,,1,EA,A,,,,0724112821_SQR210,上海延锋金桥汽车饰件系统有限公司烟台分公司,,AF2H,1 HD 69\&M89&KL9&MAO&4BT-XFE.,,,,,,,43004.21772,43004.21772,V152/0280,26236845,MOLDING ASM-I/P UPR<SEE GUIDE/CONTACT BF,仪表板上饰条总成 *,,OS1,1,30,,,,411(Interior)
206,EH,2018,DY10,44JM,GJX,1HD69,1A2B,X0042,40F2E913A9E51ED6B3D311EBF8DE1EF5_SQR210,00000001,@262368452017010126236845@12902017040126682962,26682962,20170401,99991231,44JM,"PRIMARY COLOR EXTERIOR, BLUGJX",CHEVROLET SGM318/328 HIGH SD69,仪表板储物箱总成 *深灰,COMPARTMENT ASM-I/P,,1,EA,A,,,,0724112821_SQR210,上海延锋金桥汽车饰件系统有限公司烟台分公司,,AF2H,1 HD 69\&M89&KL9&MAO&4BT-XFE.,,,,,,,43004.21772,43004.21772,V152/0290,26236845,COMPARTMENT ASM-I/P,仪表板储物箱总成 *深灰,,OS1,1,30,,,,411(Interior)
207,EH,2018,DY10,44JM,GJX,1HD69,1A2B,X0042,40F2E913A9E51ED6B3D311EBF8DE1EF5_SQR210,00000001,@262368452017010126236845@1502017040190925402,90925402,20170401,99991231,44JM,"PRIMARY COLOR EXTERIOR, BLUGJX",CHEVROLET SGM318/328 HIGH SD69,危险警告开关总成 *深灰,SWITCH ASM-HAZARD WRNG,,1,EA,A,,,,0530620350_SQR210,温州长江汽车电子有限公司,,AF2H,1 HD 69\&M89&KL9&MAO&4BT-XFE.,,,,,,,43004.21772,43004.21772,V152/0050,26236845,SWITCH ASM-HAZARD WRNG,危险警告开关总成 *深灰,,OS1,1,30,,,,411(Interior)
